Conversion factor for default Unit of Measure must be 1 in row {0},معامل التحويل الافتراضي لوحدة القياس يجب أن يكون 1 في الصف {0},
Conversion rate cannot be 0 or 1,لا يمكن أن يكون معدل التحويل 0 أو 1,
Convert to Group,تحويل إلى تصنيف (مجموعة),
Convert to Non-Group,تحويل الي تصنيف (غير المجموعه),
Cosmetics,مستحضرات التجميل,
Cost Center,مركز تكلفة,
Cost Center Number,رقم مركز التكلفة,
Cost Center and Budgeting,مراكز التكلفة والموازنات,
Cost Center is required in row {0} in Taxes table for type {1},مركز التكلفة مطلوب في الصف {0} من جدول الضرائب للنوع {1},
Cost Center with existing transactions can not be converted to group,لا يمكن تحويل مركز التكلفة إلى مجموعة لوجود معاملات مرتبطة به,
Cost Center with existing transactions can not be converted to ledger,لا يمكن تحويل مركز التكلفة إلى حساب دفتر أستاذ لوجود معاملات مرتبطة به,
Cost Centers,مراكز التكلفة,
Cost Updated,تم تحديث التكلفة,
Cost as on,التكلفة كما في,
Cost of Delivered Items,تكلفة الأصناف والمواد المسلمة,
Cost of Goods Sold,تكلفة البضاعة المباعة,
Cost of Issued Items,تكلفة المواد المصروفة,
Cost of New Purchase,تكلفة الشراء الجديد,
Cost of Purchased Items,تكلفة الأصناف التي تم شراؤها,
Cost of Scrapped Asset,تكلفة الأصول الملغاة او المخردة,
Cost of Sold Asset,تكلفة الأصول المباعة,
Cost of various activities,تكلفة الأنشطة المختلفة,
"Could not create Credit Note automatically, please uncheck 'Issue Credit Note' and submit again","تعذر إنشاء إشعار دائن تلقائيًا، يُرجى إلغاء تحديد ""إشعار ائتمان الإصدار"" وإرساله مرة أخرى",
Could not generate Secret,لا يمكن أن تولد السرية,
Could not retrieve information for {0}.,تعذر استرداد المعلومات ل {0}.,
Could not solve criteria score function for {0}. Make sure the formula is valid.,تعذر حل الدالة سكور للمعايير {0}. تأكد من أن الصيغة صالحة.,
Could not solve weighted score function. Make sure the formula is valid.,تعذر حل وظيفة النتيجة المرجحة. تأكد من أن الصيغة صالحة.,
Could not submit some Salary Slips,لا يمكن تقديم بعض قسائم الرواتب,
"Could not update stock, invoice contains drop shipping item.",تعذر تحديث المخزون، الفاتورة تحتوي علي بند مبعد الشحن.,
Country wise default Address Templates,نماذج العناوين الافتراضية للبلدان,
Course Code: ,رمز المقرر:,
Course Enrollment {0} does not exists,تسجيل الدورة التدريبية {0} غير موجود,
Course Schedule,الجدول الزمني للمقرر التعليمي,
Course: ,دورة:,
Cr,Cr,
Create BOM,إنشاء BOM,
Create Delivery Trip,استحداث رحلة تسليم,
Create Employee,إنشاء موظف,
Create Employee Records,إنشاء سجلات موظف,
"Create Employee records to manage leaves, expense claims and payroll",إنشاء سجلات موظف لإدارة الإجازات والمطالبة بالنفقات والرواتب,
Create Fee Schedule,إنشاء جدول الرسوم,
Create Fees,إنشاء رسوم,
Create Inter Company Journal Entry,إنشاء Inter Journal Journal Entry,
Create Invoice,إنشاء فاتورة,
Create Invoices,إنشاء الفواتير,
Create Job Card,إنشاء بطاقة العمل,
Create Journal Entry,إنشاء قيد يومية,
Create Lead,إنشاء عميل محتمل,
Create Leads,إنشاء زبائن محتملين,
Create Maintenance Visit,إنشاء زيارة الصيانة,
Create Material Request,إنشاء طلب المواد,
Create Multiple,خلق متعددة,
Create Opening Sales and Purchase Invoices,إنشاء فواتير افتتاحية للمبيعات والمشتريات,
Create Payment Entries,إنشاء قيود الدفع,
Create Payment Entry,إنشاء سند دفع,
Create Print Format,إنشاء تنسيق طباعة,
Create Purchase Order,إنشاء أمر شراء,
Create Purchase Orders,إنشاء أوامر شراء,
Create Quotation,إنشاء اقتباس,
Create Sales Invoice,إنشاء فاتورة المبيعات,
Create Sales Order,إنشاء أمر بيع,
Create Sales Orders to help you plan your work and deliver on-time,أنشئ أوامر بيع لمساعدتك على تخطيط العمل والتسليم في الموعد المحدد,
Create Sample Retention Stock Entry,إنشاء نموذج إدخال مخزون الاحتفاظ,
Create Student,خلق طالب,
Create Student Batch,إنشاء دفعة الطالب,
Create Student Groups,إنشاء مجموعات الطلاب,
Create Supplier Quotation,إنشاء اقتباس مورد,
Create Tax Template,إنشاء قالب الضريبة,
Create Timesheet,إنشاء الجدول الزمني,
Create User,إنشاء مستخدم جديد,
Create Users,إنشاء المستخدمين,
Create Variant,إنشاء متغير,
Create Variants,إنشاء المتغيرات,
"Create and manage daily, weekly and monthly email digests.",إنشاء وإدارة البريد الإلكتروني يوميا وأسبوعية وشهرية.,
Create customer quotes,إنشاء عروض مسعرة للزبائن,
Create rules to restrict transactions based on values.,إنشاء قواعد لتقييد المعاملات على أساس القيم.,
Created {0} scorecards for {1} between: ,تم إنشاء {0} بطاقات الأداء {1} بين:,
Creating Company and Importing Chart of Accounts,إنشاء شركة واستيراد مخطط الحسابات,
Creating Fees,إنشاء الرسوم,
Creating student groups,إنشاء مجموعات الطلاب,
Creating {0} Invoice,إنشاء الفاتورة {0},
Credit,دائن,
Credit ({0}),الائتمان ({0}),
Credit Account,حساب دائن,
Credit Balance,رصيد الإئتمان,
Credit Card,بطاقة ائتمان,
Credit Days cannot be a negative number,لا يمكن أن تكون أيام الائتمان رقما سالبا,
Credit Limit,حد الائتمان,
Credit Note,إشعار دائن,
Credit Note Amount,ملاحظة الائتمان المبلغ,
Credit Note Issued,الائتمان مذكرة صادرة,
Credit Note {0} has been created automatically,تم إنشاء ملاحظة الائتمان {0} تلقائيًا,
Credit limit has been crossed for customer {0} ({1}/{2}),تم تجاوز حد الائتمان للعميل {0} ({1} / {2}),
Creditors,الدائنين,
Criteria weights must add up to 100%,يجب أن تضيف معايير الأوزان ما يصل إلى 100%,
Crop Cycle,دورة المحاصيل,
Crops & Lands,المحاصيل والأراضي,
Currency Exchange must be applicable for Buying or for Selling.,يجب أن يكون صرف العملات ساريًا للشراء أو البيع.,
Currency can not be changed after making entries using some other currency,لا يمكن تغيير العملة بعد إجراء قيود باستخدام بعض العملات الأخرى,
Currency exchange rate master.,الماستر الخاص بأسعار صرف العملات.,
Currency for {0} must be {1},العملة ل {0} يجب أن تكون {1},
Currency is required for Price List {0},العملة مطلوبة لقائمة الأسعار {0},
Currency of the Closing Account must be {0},عملة الحساب الختامي يجب أن تكون {0},
Currency of the price list {0} must be {1} or {2},يجب أن تكون عملة قائمة الأسعار {0} هي {1} أو {2},
Currency should be same as Price List Currency: {0},يجب أن تكون العملة نفس عملة قائمة الأسعار: {0},
Current Assets,أصول متداولة,
Current BOM and New BOM can not be same,قائمة المواد الحالية وقائمة المواد الجديدة لايمكن أن يكونوا نفس الفاتورة,
Current Liabilities,الخصوم المتداولة,
Current Qty,الكمية الحالية,
Current invoice {0} is missing,الفاتورة الحالية {0} مفقودة,
Customer,عميل,
Customer Addresses And Contacts,عناوين العملاء وجهات الإتصال,
Customer Contact,معلومات اتصال العميل,
Customer Database.,قاعدة بيانات العميل,
Customer Group,مجموعة العملاء,
Customer LPO,العميل لبو,
Customer LPO No.,العميل لبو رقم,
Customer Name,اسم العميل,
Customer POS Id,الرقم التعريفي لنقاط البيع للعملاء,
Customer Service,خدمة العملاء,
Customer and Supplier,العميل والمورد,
